transaction_id,date,amount,vendor,department,account_type,payment_method,employee,invoice_id,fraud_label,fraud_type 
TX-001498,2024-02-14 10:00:00,1815.73,Vendor_118,Support,Supplies,Check,Emp_115,INV-2024-0001287,0,normal
TX-001499,2024-02-14 10:05:00,5344.97,Vendor_006,Sales,IT,ACH,Emp_100,INV-2024-0001285,0,normal
TX-001500,2024-02-14 10:05:00,2952.87,Vendor_081,Finance,Consulting,Wire,Emp_001,INV-2024-0001281,0,normal
TX-001501,2024-02-14 10:13:00,2433.91,Vendor_055,Operations,Supplies,Card,Emp_068,INV-2024-0001286,0,normal
TX-001502,2024-02-14 10:41:00,21675.63,Vendor_092,Sales,Payroll,ACH,Emp_095,INV-2024-0005502,1,high_amount
TX-001503,2024-02-14 10:45:00,1884.75,Vendor_023,Finance,Supplies,ACH,Emp_011,INV-2024-0001291,0,normal
TX-001504,2024-02-14 10:48:00,2788.5,Vendor_075,HR,Consulting,Wire,Emp_029,INV-2024-0001301,0,normal
TX-001505,2024-02-14 10:56:00,1046.08,Vendor_004,Support,IT,Card,Emp_110,INV-2024-0001297,0,normal
TX-001506,2024-02-14 11:18:00,4822.91,Vendor_022,IT,IT,Wire,Emp_037,INV-2024-0001296,0,normal
TX-001507,2024-02-14 11:31:00,10243.28,Vendor_073,Support,Consulting,Wire,Emp_111,INV-2024-0005798,1,high_amount
TX-001508,2024-02-14 11:57:00,3501.53,Vendor_117,HR,Operations,ACH,Emp_023,INV-2024-0001303,0,normal
TX-001509,2024-02-14 12:20:00,1063.67,Vendor_082,Marketing,Consulting,Check,Emp_059,INV-2024-0005185,0,normal
TX-001510,2024-02-14 12:34:00,1664.16,Vendor_050,Finance,Payroll,Card,Emp_011,INV-2024-0001280,0,normal
TX-001511,2024-02-14 12:36:00,3683.65,Vendor_105,Operations,Consulting,Wire,Emp_070,INV-2024-0001298,0,normal
TX-001512,2024-02-14 12:38:00,4950.0,Vendor_022,IT,IT,Card,Emp_037,INV-2024-0005384,1,split_payment
TX-001513,2024-02-14 12:41:00,1473.53,Vendor_118,Support,IT,ACH,Emp_107,INV-2024-0001292,0,normal
TX-001514,2024-02-14 13:16:00,1120.27,Vendor_083,Operations,IT,ACH,Emp_072,INV-2024-0001282,0,normal
TX-001515,2024-02-14 13:16:00,4960.0,Vendor_004,Support,IT,Wire,Emp_110,INV-2024-0005614,1,split_payment
TX-001516,2024-02-14 13:29:00,1495.09,Vendor_026,Support,Travel,ACH,Emp_119,INV-2024-0001290,0,normal
TX-001517,2024-02-14 13:46:00,12650.0,Vendor_110,Support,Payroll,Wire,Emp_114,INV-2024-0001288,0,normal
TX-001518,2024-02-14 13:49:00,1220.11,Vendor_007,Finance,Payroll,Card,Emp_001,INV-2024-0001294,0,normal
TX-001519,2024-02-14 14:12:00,2312.65,Vendor_041,Legal,Supplies,Card,Emp_079,INV-2024-0001293,0,normal
TX-001520,2024-02-14 15:08:00,1939.35,Vendor_048,Support,Consulting,Card,Emp_118,INV-2024-0001278,0,normal
TX-001521,2024-02-14 15:59:00,3479.06,Vendor_024,Marketing,Supplies,Wire,Emp_049,INV-2024-0001275,0,normal
TX-001522,2024-02-14 16:00:00,3081.36,Vendor_015,HR,IT,Wire,Emp_019,INV-2024-0001276,0,normal
TX-001523,2024-02-14 16:03:00,1402.74,Vendor_053,Support,IT,Wire,Emp_106,INV-2024-0001279,0,normal
TX-001524,2024-02-14 16:46:00,3788.36,Vendor_119,Marketing,Travel,ACH,Emp_053,INV-2024-0001299,0,normal
TX-001525,2024-02-14 16:53:00,1942.75,Vendor_033,Support,Travel,Check,Emp_118,INV-2024-0001289,0,normal
TX-001526,2024-02-14 17:09:00,2067.29,Vendor_040,HR,Supplies,Check,Emp_017,INV-2024-0001283,0,normal
TX-001527,2024-02-14 17:45:00,2724.75,Vendor_035,Legal,Travel,ACH,Emp_078,INV-2024-0001277,0,normal
TX-001528,2024-02-14 18:09:00,5335.63,Vendor_107,Support,IT,Check,Emp_110,INV-2024-0001302,0,normal
TX-001529,2024-02-15 03:02:00,1959.46,Vendor_041,Legal,Supplies,Check,Emp_081,INV-2024-0001219,1,duplicate_invoice
TX-001530,2024-02-15 08:29:00,3480.97,Vendor_069,Support,Travel,Wire,Emp_116,INV-2024-0001329,0,normal
TX-001531,2024-02-15 08:33:00,1261.4,Vendor_041,Operations,Supplies,Card,Emp_062,INV-2024-0005179,0,normal
TX-001532,2024-02-15 08:39:00,1470.82,Vendor_026,HR,Payroll,Wire,Emp_019,INV-2024-0001307,0,normal
TX-001533,2024-02-15 09:44:00,1273.57,Vendor_004,Support,Payroll,Card,Emp_111,INV-2024-0001317,0,normal
TX-001534,2024-02-15 10:02:00,3723.87,Vendor_058,Legal,Supplies,Wire,Emp_079,INV-2024-0005797,1,high_amount
TX-001535,2024-02-15 10:09:00,1474.57,Vendor_014,HR,Supplies,ACH,Emp_020,INV-2024-0001331,0,normal
TX-001536,2024-02-15 10:10:00,1279.5,Vendor_106,Legal,Consulting,Check,Emp_079,INV-2024-0001309,0,normal
TX-001537,2024-02-15 10:44:00,1396.75,Vendor_026,HR,Travel,Card,Emp_024,INV-2024-0001314,0,normal
TX-001538,2024-02-15 10:47:00,3730.72,Vendor_077,Support,Consulting,Wire,Emp_108,INV-2024-0001326,0,normal
TX-001539,2024-02-15 10:48:00,1050.6,Vendor_074,Operations,Supplies,Wire,Emp_068,INV-2024-0001308,0,normal
TX-001540,2024-02-15 11:06:00,1579.88,Vendor_118,Support,Supplies,Check,Emp_116,INV-2024-0001315,0,normal
TX-001541,2024-02-15 11:07:00,1352.73,Vendor_004,Support,IT,Wire,Emp_120,INV-2024-0001330,0,normal
TX-001542,2024-02-15 11:24:00,880.34,Vendor_082,Marketing,Consulting,Check,Emp_052,INV-2024-0005119,0,normal
TX-001543,2024-02-15 11:26:00,5634.58,Vendor_002,HR,Supplies,Check,Emp_023,INV-2024-0001325,0,normal
TX-001544,2024-02-15 11:53:00,21789.44,Vendor_107,Support,Consulting,Card,Emp_116,INV-2024-0005549,1,high_amount
TX-001545,2024-02-15 12:03:00,1021.94,Vendor_036,Support,Supplies,ACH,Emp_112,INV-2024-0001250,1,duplicate_invoice
TX-001546,2024-02-15 12:37:00,1276.61,Vendor_016,Marketing,IT,ACH,Emp_052,INV-2024-0001305,0,normal
TX-001547,2024-02-15 12:38:00,2718.44,Vendor_048,Support,Consulting,Check,Emp_109,INV-2024-0001319,0,normal
TX-001548,2024-02-15 12:50:00,1400.0,Vendor_066,Legal,Travel,Check,Emp_079,INV-2024-0001334,0,normal
TX-001549,2024-02-15 12:57:00,1899.08,Vendor_039,IT,Payroll,ACH,Emp_042,INV-2024-0001332,0,normal
TX-001550,2024-02-15 12:59:00,1167.84,Vendor_066,Legal,Operations,Wire,Emp_084,INV-2024-0001320,0,normal
TX-001551,2024-02-15 13:07:00,2370.2,Vendor_024,IT,Consulting,Wire,Emp_038,INV-2024-0001327,0,normal
TX-001552,2024-02-15 13:13:00,3648.5,Vendor_077,Support,Payroll,ACH,Emp_110,INV-2024-0001321,0,normal
TX-001553,2024-02-15 13:34:00,968.38,Vendor_064,IT,Operations,Card,Emp_035,INV-2024-0001312,0,normal
TX-001554,2024-02-15 13:41:00,1357.14,Vendor_016,Marketing,Supplies,ACH,Emp_046,INV-2024-0001306,0,normal
TX-001555,2024-02-15 13:46:00,2702.47,Vendor_115,Operations,IT,Card,Emp_070,INV-2024-0001336,0,normal
TX-001556,2024-02-15 13:51:00,4681.93,Vendor_030,Legal,IT,ACH,Emp_085,INV-2024-0001313,0,normal
TX-001557,2024-02-15 13:55:00,741.59,Vendor_074,Support,Consulting,ACH,Emp_113,INV-2024-0001333,0,normal
TX-001558,2024-02-15 15:05:00,1472.7,Vendor_076,Support,Supplies,Card,Emp_117,INV-2024-0001310,0,normal
TX-001559,2024-02-15 15:07:00,2055.45,Vendor_039,IT,Consulting,Wire,Emp_033,INV-2024-0001304,0,normal
TX-001560,2024-02-15 15:12:00,4780.0,Vendor_082,Marketing,Consulting,ACH,Emp_052,INV-2024-0005595,1,split_payment
TX-001561,2024-02-15 15:19:00,4235.66,Vendor_095,Legal,Supplies,Card,Emp_083,INV-2024-0001328,0,normal
TX-001562,2024-02-15 15:25:00,7201.7,Vendor_031,Operations,Operations,ACH,Emp_063,INV-2024-0001311,0,normal
TX-001563,2024-02-15 15:26:00,8213.46,Vendor_110,Legal,Travel,Card,Emp_081,INV-2024-0001335,0,normal
TX-001564,2024-02-15 15:29:00,1509.52,Vendor_050,Finance,Travel,Card,Emp_004,INV-2024-0001322,0,normal
TX-001565,2024-02-15 17:51:00,2252.62,Vendor_090,Support,Supplies,Card,Emp_113,INV-2024-0001324,0,normal
TX-001566,2024-02-15 18:06:00,2320.0,Vendor_031,Operations,Operations,Wire,Emp_063,INV-2024-0005594,1,split_payment
TX-001567,2024-02-15 18:23:00,1853.73,Vendor_070,Finance,IT,Card,Emp_011,INV-2024-0005440,1,vendor_department_shift
TX-001568,2024-02-15 18:36:00,3376.67,Vendor_119,Marketing,Travel,Check,Emp_050,INV-2024-0001323,0,normal
TX-001569,2024-02-15 18:49:00,3188.57,Vendor_042,Legal,Travel,Card,Emp_086,INV-2024-0001318,0,normal
TX-001570,2024-02-15 18:51:00,220.91,Vendor_109,Support,IT,Wire,Emp_113,INV-2024-0001245,1,duplicate_invoice
TX-001571,2024-02-15 18:55:00,9300.97,Vendor_096,Sales,Operations,Wire,Emp_103,INV-2024-0001316,0,normal
TX-001572,2024-02-15 19:15:00,4890.0,Vendor_042,Legal,Travel,Wire,Emp_086,INV-2024-0005783,1,split_payment
TX-001573,2024-02-16 03:09:00,1480.01,Vendor_014,HR,Supplies,ACH,Emp_024,INV-2024-0001331,1,duplicate_invoice
TX-001574,2024-02-16 05:03:00,10593.21,Vendor_108,Marketing,Travel,Card,Emp_047,INV-2024-0005323,1,high_amount
TX-001575,2024-02-16 07:49:00,2370.6,Vendor_054,Operations,IT,Wire,Emp_068,INV-2024-0001360,0,normal
TX-001576,2024-02-16 07:50:00,3119.59,Vendor_048,HR,Consulting,Card,Emp_028,INV-2024-0001362,0,normal
TX-001577,2024-02-16 08:20:00,9981.11,Vendor_086,Operations,IT,ACH,Emp_067,INV-2024-0001357,0,normal
TX-001578,2024-02-16 09:01:00,1382.4,Vendor_050,Finance,Travel,Card,Emp_004,INV-2024-0001342,0,normal
TX-001579,2024-02-16 09:22:00,2299.14,Vendor_092,Sales,Payroll,Wire,Emp_101,INV-2024-0001346,0,normal
TX-001580,2024-02-16 10:07:00,1627.58,Vendor_099,HR,Travel,Card,Emp_027,INV-2024-0001361,0,normal
TX-001581,2024-02-16 10:09:00,4327.08,Vendor_054,Operations,Consulting,ACH,Emp_066,INV-2024-0001350,0,normal
TX-001582,2024-02-16 10:45:00,3015.71,Vendor_075,HR,Consulting,Card,Emp_021,INV-2024-0001347,0,normal
TX-001583,2024-02-16 10:55:00,1179.43,Vendor_083,Operations,IT,ACH,Emp_065,INV-2024-0001345,0,normal
TX-001584,2024-02-16 11:45:00,4558.57,Vendor_112,Marketing,Consulting,ACH,Emp_053,INV-2024-0001352,0,normal
TX-001585,2024-02-16 12:12:00,2805.34,Vendor_035,Legal,Payroll,ACH,Emp_076,INV-2024-0001348,0,normal
TX-001586,2024-02-16 12:32:00,2672.8,Vendor_042,Legal,Consulting,Check,Emp_084,INV-2024-0001353,0,normal
TX-001587,2024-02-16 12:59:00,1414.19,Vendor_116,HR,Consulting,Check,Emp_016,INV-2024-0001355,0,normal
TX-001588,2024-02-16 13:01:00,874.46,Vendor_058,Legal,Supplies,Wire,Emp_082,INV-2024-0001338,0,normal
TX-001589,2024-02-16 13:17:00,5984.05,Vendor_031,Operations,Operations,ACH,Emp_074,INV-2024-0001341,0,normal
TX-001590,2024-02-16 13:27:00,8575.59,Vendor_049,Legal,Consulting,ACH,Emp_087,INV-2024-0001363,0,normal
TX-001591,2024-02-16 13:45:00,1459.51,Vendor_083,Operations,IT,Check,Emp_067,INV-2024-0001354,0,normal
TX-001592,2024-02-16 14:05:00,2649.4,Vendor_005,Legal,Operations,Card,Emp_084,INV-2024-0001343,0,normal
TX-001593,2024-02-16 14:26:00,7485.59,Vendor_088,Sales,IT,Wire,Emp_105,INV-2024-0001356,0,normal
TX-001594,2024-02-16 15:22:00,3754.69,Vendor_030,Legal,Consulting,ACH,Emp_090,INV-2024-0001359,0,normal
TX-001595,2024-02-16 15:41:00,2917.54,Vendor_057,Operations,Consulting,Wire,Emp_073,INV-2024-0001349,0,normal
TX-001596,2024-02-16 15:43:00,5156.48,Vendor_020,Marketing,Payroll,ACH,Emp_051,INV-2024-0001340,0,normal
TX-001597,2024-02-16 15:45:00,2332.77,Vendor_045,Legal,Supplies,ACH,Emp_089,INV-2024-0001339,0,normal
TX-001598,2024-02-16 15:47:00,1612.07,Vendor_004,Sales,IT,Card,Emp_097,INV-2024-0001358,0,normal
TX-001599,2024-02-16 16:23:00,4149.35,Vendor_077,Marketing,Payroll,Check,Emp_057,INV-2024-0001337,0,normal
TX-001600,2024-02-16 16:34:00,2052.14,Vendor_025,Marketing,Operations,Check,Emp_057,INV-2024-0001351,0,normal
TX-001601,2024-02-16 16:40:00,3344.18,Vendor_117,HR,Payroll,Check,Emp_029,INV-2024-0001344,0,normal
TX-001602,2024-02-16 16:59:00,4860.0,Vendor_020,Marketing,Payroll,Check,Emp_051,INV-2024-0005637,1,split_payment
TX-001603,2024-02-16 18:00:00,1826.99,Vendor_118,Support,Supplies,Wire,Emp_110,INV-2089-0001287,1,fuzzy_duplicate
TX-001604,2024-02-16 19:32:00,3772.03,Vendor_054,Operations,Consulting,ACH,Emp_066,INV-2024-0005653,1,same_day_burst
TX-001605,2024-02-16 21:12:00,2944.39,Vendor_039,IT,Consulting,Check,Emp_035,INV-2024-0005249,1,duplicate_invoice
TX-001606,2024-02-17 08:53:00,3098.81,Vendor_004,HR,Consulting,Wire,Emp_018,INV-2024-0005667,1,payment_method_switch
TX-001607,2024-02-17 09:20:00,1595.09,Vendor_014,HR,Consulting,ACH,Emp_028,INV-2024-0001372,0,normal
TX-001608,2024-02-17 09:31:00,2661.48,Vendor_101,HR,IT,ACH,Emp_030,INV-2024-0001369,0,normal
TX-001609,2024-02-17 10:15:00,271.44,Vendor_109,Marketing,Payroll,Card,Emp_054,INV-2024-0005255,0,normal
TX-001610,2024-02-17 11:56:00,1575.73,Vendor_099,HR,Operations,ACH,Emp_026,INV-2024-0001368,0,normal
TX-001611,2024-02-17 12:15:00,270.41,Vendor_109,Marketing,Payroll,Card,Emp_049,INV-2024-0005955,1,fuzzy_duplicate
TX-001612,2024-02-17 12:16:00,1512.42,Vendor_063,Sales,Supplies,Card,Emp_102,INV-2024-0001371,0,normal
TX-001613,2024-02-17 12:38:00,5208.76,Vendor_071,Finance,Operations,Wire,Emp_013,INV-2024-0005266,0,normal
TX-001614,2024-02-17 12:57:00,3159.53,Vendor_101,HR,IT,Check,Emp_029,INV-2024-0001364,0,normal
TX-001615,2024-02-17 13:33:00,2113.5,Vendor_093,Legal,Payroll,Card,Emp_080,INV-2024-0001370,0,normal
TX-001616,2024-02-17 14:14:00,1319.28,Vendor_048,HR,Consulting,Card,Emp_026,INV-2024-0001366,0,normal
TX-001617,2024-02-17 14:17:00,7087.73,Vendor_096,Sales,Operations,Card,Emp_100,INV-2024-0001365,0,normal
TX-001618,2024-02-17 14:30:00,1847.51,Vendor_011,IT,Operations,Wire,Emp_039,INV-2024-0001374,0,normal
TX-001619,2024-02-17 15:02:00,554.21,Vendor_072,Marketing,Travel,Wire,Emp_060,INV-2024-0001373,0,normal
TX-001620,2024-02-17 15:18:00,3063.57,Vendor_085,Finance,Supplies,ACH,Emp_004,INV-2024-0001367,0,normal
TX-001621,2024-02-17 15:24:00,3001.44,Vendor_117,HR,Payroll,ACH,Emp_019,INV-2024-0001375,0,normal
TX-001622,2024-02-17 17:49:00,2029.42,Vendor_035,Legal,IT,Wire,Emp_079,INV-2024-0001376,0,normal
TX-001623,2024-02-17 18:51:00,2430.0,Vendor_099,HR,Operations,Wire,Emp_026,INV-2024-0005741,1,split_payment
TX-001624,2024-02-18 07:35:00,1840.08,Vendor_025,Marketing,Payroll,Card,Emp_059,INV-2024-0001388,0,normal
TX-001625,2024-02-18 07:36:00,1325.3,Vendor_099,HR,Operations,Card,Emp_020,INV-2024-0001389,0,normal
TX-001626,2024-02-18 11:16:00,1099.12,Vendor_064,IT,Supplies,Card,Emp_031,INV-2024-0001378,0,normal
TX-001627,2024-02-18 11:49:00,3411.84,Vendor_054,IT,Operations,Check,Emp_042,INV-2024-0001387,0,normal
TX-001628,2024-02-18 11:54:00,3230.14,Vendor_115,Operations,Operations,ACH,Emp_070,INV-2024-0001380,0,normal
TX-001629,2024-02-18 12:32:00,2381.13,Vendor_041,Legal,Supplies,ACH,Emp_077,INV-2024-0001386,0,normal
TX-001630,2024-02-18 12:33:00,5584.79,Vendor_095,Legal,Supplies,Card,Emp_084,INV-2024-0001381,0,normal
TX-001631,2024-02-18 12:59:00,1289.61,Vendor_014,HR,Supplies,Card,Emp_017,INV-2024-0001385,0,normal
TX-001632,2024-02-18 13:23:00,2470.0,Vendor_014,HR,Supplies,Check,Emp_017,INV-2024-0005301,1,split_payment
TX-001633,2024-02-18 13:42:00,4930.0,Vendor_054,IT,Operations,Card,Emp_042,INV-2024-0005749,1,split_payment
TX-001634,2024-02-18 14:24:00,4071.08,Vendor_035,Legal,Travel,Wire,Emp_089,INV-2024-0001379,0,normal
TX-001635,2024-02-18 14:49:00,1534.99,Vendor_032,Legal,Payroll,Wire,Emp_076,INV-2024-0005748,1,vendor_department_shift
TX-001636,2024-02-18 15:35:00,2549.98,Vendor_040,Support,Supplies,Card,Emp_109,INV-2024-0001384,0,normal
TX-001637,2024-02-18 16:21:00,23884.46,Vendor_119,Marketing,Travel,Wire,Emp_053,INV-2024-0005773,1,high_amount
TX-001638,2024-02-18 16:30:00,5004.9,Vendor_092,Sales,Payroll,Card,Emp_093,INV-2024-0001383,0,normal
TX-001639,2024-02-18 16:32:00,2501.71,Vendor_059,Sales,Consulting,Wire,Emp_102,INV-2024-0001382,0,normal
TX-001640,2024-02-18 17:28:00,1609.18,Vendor_116,HR,Consulting,Check,Emp_020,INV-2024-0001377,0,normal
TX-001641,2024-02-19 08:04:00,2160.28,Vendor_117,HR,IT,ACH,Emp_025,INV-2024-0001398,0,normal
TX-001642,2024-02-19 09:10:00,3031.55,Vendor_053,Support,IT,Check,Emp_111,INV-2024-0001394,0,normal
TX-001643,2024-02-19 09:27:00,1756.98,Vendor_024,Marketing,Supplies,Wire,Emp_060,INV-2024-0001393,0,normal
TX-001644,2024-02-19 09:45:00,4522.76,Vendor_002,HR,Supplies,Check,Emp_028,INV-2024-0001400,0,normal
TX-001645,2024-02-19 09:48:00,514.29,Vendor_048,Support,Consulting,Check,Emp_109,INV-2024-0001396,0,normal
TX-001646,2024-02-19 09:48:00,7099.99,Vendor_071,Finance,Payroll,ACH,Emp_015,INV-2024-0001408,0,normal
TX-001647,2024-02-19 10:13:00,587.95,Vendor_102,Support,Consulting,Card,Emp_117,INV-2024-0001414,0,normal
TX-001648,2024-02-19 10:34:00,6712.01,Vendor_096,Sales,Operations,Wire,Emp_099,INV-2024-0001411,0,normal
TX-001649,2024-02-19 10:55:00,2010.4,Vendor_116,HR,IT,Check,Emp_021,INV-2024-0001395,0,normal
TX-001650,2024-02-19 11:08:00,1850.61,Vendor_039,HR,Consulting,ACH,Emp_020,INV-2024-0001413,0,normal
TX-001651,2024-02-19 11:36:00,2764.84,Vendor_101,HR,IT,Check,Emp_017,INV-2024-0001399,0,normal
TX-001652,2024-02-19 12:06:00,2231.73,Vendor_120,IT,IT,Check,Emp_044,INV-2024-0001416,0,normal
TX-001653,2024-02-19 12:24:00,4125.29,Vendor_003,Support,Consulting,Card,Emp_106,INV-2024-0001390,0,normal
TX-001654,2024-02-19 12:35:00,677.54,Vendor_012,Support,Operations,Card,Emp_120,INV-2024-0001407,0,normal
TX-001655,2024-02-19 12:44:00,2795.09,Vendor_077,Support,Operations,Card,Emp_119,INV-2024-0001397,0,normal
TX-001656,2024-02-19 12:49:00,1114.51,Vendor_009,Operations,Operations,Check,Emp_075,INV-2024-0001391,0,normal
TX-001657,2024-02-19 12:54:00,1485.69,Vendor_055,Operations,Supplies,Card,Emp_063,INV-2024-0001403,0,normal
TX-001658,2024-02-19 13:39:00,2023.41,Vendor_046,Finance,Travel,Card,Emp_015,INV-2024-0001412,0,normal
TX-001659,2024-02-19 13:41:00,7429.89,Vendor_107,HR,Supplies,ACH,Emp_022,INV-2024-0001392,0,normal
TX-001660,2024-02-19 14:15:00,5441.43,Vendor_092,Sales,Payroll,Wire,Emp_097,INV-2024-0001405,0,normal
TX-001661,2024-02-19 14:18:00,3850.0,Vendor_092,Sales,Payroll,Wire,Emp_102,INV-2024-0001406,0,normal
TX-001662,2024-02-19 14:20:00,2795.92,Vendor_081,Finance,Supplies,Card,Emp_006,INV-2024-0001410,0,normal
TX-001663,2024-02-19 14:40:00,6060.44,Vendor_006,Sales,Travel,ACH,Emp_097,INV-2024-0001404,0,normal
TX-001664,2024-02-19 14:54:00,3373.1,Vendor_085,IT,IT,ACH,Emp_037,INV-2024-0001409,0,normal
TX-001665,2024-02-19 16:14:00,1358.98,Vendor_099,HR,Operations,Card,Emp_023,INV-2024-0001415,0,normal
TX-001666,2024-02-19 16:38:00,7589.18,Vendor_095,IT,Travel,Card,Emp_044,INV-2024-0001402,0,normal
TX-001667,2024-02-19 17:08:00,1214.77,Vendor_083,Operations,Payroll,Check,Emp_070,INV-2024-0001417,0,normal
TX-001668,2024-02-19 17:09:00,1256.24,Vendor_019,Finance,Travel,ACH,Emp_002,INV-2024-0001401,0,normal
TX-001669,2024-02-20 02:35:00,695.64,Vendor_012,Support,Operations,Card,Emp_106,INV-2024-0001407,1,duplicate_invoice
TX-001670,2024-02-20 08:19:00,1364.78,Vendor_118,Support,Payroll,Check,Emp_115,INV-2024-0001428,0,normal
TX-001671,2024-02-20 08:25:00,183.86,Vendor_109,Support,Payroll,ACH,Emp_110,INV-2024-0001452,0,normal
TX-001672,2024-02-20 08:40:00,3622.92,Vendor_061,Finance,Travel,ACH,Emp_010,INV-2024-0001448,0,normal
TX-001673,2024-02-20 09:13:00,647.41,Vendor_032,HR,Travel,ACH,Emp_018,INV-2024-0001424,0,normal
TX-001674,2024-02-20 09:34:00,4690.14,Vendor_112,Sales,Travel,Card,Emp_092,INV-2024-0001446,0,normal
TX-001675,2024-02-20 10:08:00,3544.45,Vendor_113,Operations,IT,Card,Emp_072,INV-2024-0001426,0,normal
TX-001676,2024-02-20 10:23:00,5338.73,Vendor_060,Finance,Travel,ACH,Emp_015,INV-2024-0001434,0,normal
TX-001677,2024-02-20 10:32:00,8745.79,Vendor_088,Sales,Supplies,Card,Emp_103,INV-2024-0001430,0,normal
TX-001678,2024-02-20 10:44:00,3789.09,Vendor_018,Legal,IT,Check,Emp_081,INV-2024-0001429,0,normal
TX-001679,2024-02-20 10:53:00,4346.67,Vendor_092,HR,Travel,Check,Emp_024,INV-2024-0001427,0,normal
TX-001680,2024-02-20 10:55:00,2934.23,Vendor_025,Marketing,Travel,Card,Emp_055,INV-2024-0001443,0,normal
TX-001681,2024-02-20 11:30:00,2809.19,Vendor_075,HR,Consulting,ACH,Emp_016,INV-2024-0001422,0,normal
TX-001682,2024-02-20 11:44:00,3004.48,Vendor_024,Marketing,Supplies,ACH,Emp_048,INV-2024-0001439,0,normal
TX-001683,2024-02-20 11:44:00,2245.5,Vendor_008,Finance,Supplies,ACH,Emp_008,INV-2024-0001421,0,normal
TX-001684,2024-02-20 11:47:00,2030.53,Vendor_041,Legal,Supplies,Card,Emp_082,INV-2024-0001425,0,normal
TX-001685,2024-02-20 12:39:00,3850.0,Vendor_119,Marketing,Travel,Check,Emp_055,INV-2024-0001433,0,normal
TX-001686,2024-02-20 12:40:00,13596.74,Vendor_028,Marketing,Travel,Card,Emp_048,INV-2024-0001441,0,normal
TX-001687,2024-02-20 12:49:00,1259.11,Vendor_076,Support,Supplies,Card,Emp_114,INV-2024-0001442,0,normal
TX-001688,2024-02-20 12:50:00,1022.19,Vendor_101,HR,IT,ACH,Emp_018,INV-2024-0001432,0,normal
TX-001689,2024-02-20 13:12:00,2973.01,Vendor_115,Operations,Travel,ACH,Emp_070,INV-2024-0001419,0,normal
TX-001690,2024-02-20 13:34:00,2401.14,Vendor_093,Finance,Payroll,ACH,Emp_004,INV-2024-0001450,0,normal
TX-001691,2024-02-20 13:53:00,1276.4,Vendor_094,Legal,Consulting,Card,Emp_081,INV-2024-0001451,0,normal
TX-001692,2024-02-20 14:13:00,1785.38,Vendor_041,Legal,Supplies,Card,Emp_085,INV-2024-0001431,0,normal
TX-001693,2024-02-20 14:34:00,2101.19,Vendor_011,Support,Supplies,Check,Emp_120,INV-2024-0001435,0,normal
TX-001694,2024-02-20 14:59:00,4619.69,Vendor_003,Finance,Operations,Card,Emp_013,INV-2024-0001438,0,normal
TX-001695,2024-02-20 15:18:00,2283.95,Vendor_005,Legal,IT,ACH,Emp_085,INV-2024-0001418,0,normal
TX-001696,2024-02-20 15:35:00,926.66,Vendor_066,Legal,Consulting,ACH,Emp_081,INV-2024-0001449,0,normal
TX-001697,2024-02-20 15:45:00,2555.48,Vendor_108,Marketing,Travel,Card,Emp_046,INV-2024-0001447,0,normal
TX-001698,2024-02-20 15:46:00,2656.24,Vendor_048,Support,Consulting,Wire,Emp_119,INV-2024-0001444,0,normal
TX-001699,2024-02-20 15:59:00,2050.74,Vendor_041,Legal,Supplies,Wire,Emp_077,INV-2024-0001445,0,normal
TX-001700,2024-02-20 16:28:00,3842.74,Vendor_113,Operations,Consulting,Check,Emp_075,INV-2024-0001436,0,normal
TX-001701,2024-02-20 17:27:00,5565.27,Vendor_095,Legal,Supplies,Card,Emp_077,INV-2024-0001437,0,normal
TX-001702,2024-02-20 17:44:00,658.19,Vendor_091,Support,IT,ACH,Emp_117,INV-2024-0001440,0,normal
TX-001703,2024-02-20 17:57:00,2271.71,Vendor_046,IT,Travel,Card,Emp_039,INV-2024-0001420,0,normal
TX-001704,2024-02-20 18:08:00,4633.3,Vendor_095,Legal,Consulting,Card,Emp_083,INV-2024-0001423,0,normal
TX-001705,2024-02-20 18:31:00,2260.0,Vendor_005,Legal,IT,Card,Emp_085,INV-2024-0005662,1,split_payment
TX-001706,2024-02-21 07:19:00,2393.52,Vendor_054,Marketing,Consulting,Check,Emp_055,INV-2024-0001456,0,normal
TX-001707,2024-02-21 07:27:00,8645.2,Vendor_071,Finance,Payroll,Check,Emp_012,INV-2024-0001463,0,normal
TX-001708,2024-02-21 08:01:00,988.97,Vendor_038,Finance,Payroll,Check,Emp_002,INV-2024-0001462,0,normal
TX-001709,2024-02-21 10:24:00,2754.84,Vendor_075,HR,Consulting,Wire,Emp_025,INV-2024-0001460,0,normal
TX-001710,2024-02-21 10:43:00,2128.19,Vendor_093,Legal,Payroll,ACH,Emp_083,INV-2024-0001464,0,normal
TX-001711,2024-02-21 12:18:00,1616.97,Vendor_039,IT,Payroll,Card,Emp_044,INV-2024-0001469,0,normal
TX-001712,2024-02-21 12:53:00,1812.1,Vendor_011,IT,Operations,ACH,Emp_042,INV-2024-0001459,0,normal
TX-001713,2024-02-21 13:03:00,1651.74,Vendor_103,Finance,Operations,ACH,Emp_004,INV-2024-0001458,0,normal
TX-001714,2024-02-21 13:20:00,6272.06,Vendor_117,HR,Supplies,Wire,Emp_019,INV-2024-0005545,1,payment_method_switch
TX-001715,2024-02-21 13:29:00,9793.03,Vendor_108,Marketing,Travel,Check,Emp_048,INV-2024-0005501,1,high_amount
